"t","x","p","s","c","i","z"
"2021-03-17T19:18:55.537136Z","K",93.6,9,"["" "",""F"",""I""]",52983525895750,"B"
"2021-03-17T19:18:55.537174Z","K",93.6,91,"["" "",""I""]",52983525895751,"B"
"2021-03-17T19:18:57.718Z","D",93.61,1000,"["" ""]",71692807058241,"B"
"2021-03-17T19:19:01.361988352Z","C",93.66,100,"["" "",""F""]",52983542006841,"B"
"2021-03-17T19:19:01.379Z","D",93.625,100,"["" ""]",71692807124055,"B"
"2021-03-17T19:19:01.379251716Z","V",93.625,2,"["" "",""I""]",56415811491653,"B"
"2021-03-17T19:19:01.380486Z","Z",93.625,100,"["" ""]",52983525765975,"B"
"2021-03-17T19:19:01.380874Z","Z",93.625,100,"["" ""]",52983525765976,"B"
"2021-03-17T19:19:02.959Z","D",93.57,20,"["" "",""I""]",79372493076816,"B"
"2021-03-17T19:19:03.379Z","D",93.62,85,"["" "",""I""]",79372493078851,"B"
"2021-03-17T19:19:12.392Z","D",93.615,2,"["" "",""I""]",71692807327321,"B"
"2021-03-17T19:19:23.004807168Z","P",93.62,4,"["" "",""F"",""I""]",52983543313714,"B"
"2021-03-17T19:19:23.099Z","D",93.61,500,"["" ""]",79372493145681,"B"
"2021-03-17T19:19:23.929006409Z","V",93.66,100,"["" ""]",56416144816709,"B"
"2021-03-17T19:19:23.971836928Z","C",93.67,100,"["" "",""F""]",52983542007112,"B"
"2021-03-17T19:19:25.272Z","D",93.62,3,"["" "",""I""]",71692807586380,"B"
"2021-03-17T19:19:29.696Z","D",93.68,20,"["" "",""I""]",71675240863833,"B"
"2021-03-17T19:19:29.81Z","D",93.6204,100,"["" "",""4"",""B""]",71692807655498,"B"
"2021-03-17T19:19:30.23Z","D",93.549,2000,"["" ""]",71692807656793,"B"
"2021-03-17T19:19:31.75224192Z","P",93.56,20,"["" "",""I""]",52983543313742,"B"
"2021-03-17T19:19:33.606Z","D",93.5346,100,"["" ""]",71692807783218,"B"
"2021-03-17T19:19:37.212Z","D",93.6,8,"["" "",""I""]",71692807850826,"B"
"2021-03-17T19:19:42.845Z","D",93.52,15,"["" "",""I""]",71692807976025,"B"
"2021-03-17T19:19:45.884Z","D",93.5479,21,"["" "",""I""]",71692807985457,"B"
"2021-03-17T19:19:46.012Z","D",93.6688,1,"["" "",""I""]",71692807985488,"B"
"2021-03-17T19:19:49.543Z","D",93.6788,1,"["" "",""I""]",71692822065495,"B"
"2021-03-17T19:19:50.701Z","D",93.602,5,"["" "",""I""]",79372493272119,"B"
"2021-03-17T19:20:02.800572Z","Y",93.625,100,"["" ""]",52983525240135,"B"
"2021-03-17T19:20:04.41Z","D",93.605,100,"["" ""]",71692822334275,"B"
"2021-03-17T19:20:04.638Z","D",93.61,100,"["" ""]",71692822335060,"B"
"2021-03-17T19:20:04.638747806Z","T",93.6,100,"["" ""]",62880005189462,"B"
"2021-03-17T19:20:04.638956266Z","V",93.55,100,"["" ""]",56419787175797,"B"
"2021-03-17T19:20:04.639450184Z","V",93.61,3,"["" "",""I""]",56419787224940,"B"
"2021-03-17T19:20:04.705Z","D",93.58,75,"["" "",""I""]",71692822335313,"B"
"2021-03-17T19:20:04.800938Z","Z",93.6,100,"["" ""]",52983525767027,"B"
"2021-03-17T19:20:04.800938Z","Z",93.57,100,"["" ""]",52983525767028,"B"
"2021-03-17T19:20:04.87676Z","K",93.6,100,"["" ""]",52983525896790,"B"
"2021-03-17T19:20:04.955850752Z","P",93.56,20,"["" "",""F"",""I""]",52983543314001,"B"
"2021-03-17T19:20:04.955850752Z","P",93.6,100,"["" "",""F""]",52983543314000,"B"
"2021-03-17T19:20:04.955850752Z","P",93.54,74,"["" "",""F"",""I""]",52983543314002,"B"
"2021-03-17T19:20:08.858659Z","Z",93.68,35,"["" "",""F"",""I""]",52983525767217,"B"
"2021-03-17T19:20:14.654Z","D",93.5544,60,"["" "",""I""]",71692822533971,"B"
"2021-03-17T19:20:24.363Z","D",93.595,1,"["" "",""I""]",71692823249743,"B"
"2021-03-17T19:20:25.422Z","D",93.5,3,"["" "",""I""]",79372493403699,"B"
"2021-03-17T19:20:26.881Z","D",93.664,25,"["" "",""I""]",79372493404484,"B"
"2021-03-17T19:20:30.972223744Z","N",93.5,1,"["" "",""F"",""I""]",52983526282307,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,247,"["" "",""F""]",52983543316787,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,1,"["" "",""F"",""I""]",52983543316784,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,21,"["" "",""F"",""I""]",52983543314774,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,400,"["" "",""F""]",52983543314771,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,1,"["" "",""F"",""I""]",52983543316785,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,10,"["" "",""F"",""I""]",52983543316786,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,34,"["" "",""F"",""I""]",52983543314772,"B"
"2021-03-17T19:20:30.9722816Z","P",93.5,11,"["" "",""F"",""I""]",52983543314773,"B"
"2021-03-17T19:20:30.972286464Z","P",93.5,148,"["" ""]",52983543316788,"B"
"2021-03-17T19:20:30.972355328Z","P",93.5,9,"["" "",""F"",""I""]",52983543316789,"B"
"2021-03-17T19:20:30.972364544Z","P",93.5,23,"["" "",""F"",""I""]",52983543316790,"B"
"2021-03-17T19:20:30.972365056Z","P",93.5,12,"["" "",""F"",""I""]",52983543316791,"B"
"2021-03-17T19:20:30.972402Z","K",93.5,2,"["" "",""F"",""I""]",52983525897280,"B"
"2021-03-17T19:20:30.972402Z","K",93.5,269,"["" "",""F""]",52983525897281,"B"
"2021-03-17T19:20:30.972452668Z","T",93.5,300,"["" "",""F""]",62880005575766,"B"
"2021-03-17T19:20:30.972505Z","Z",93.5,148,"["" "",""F""]",52983525767495,"B"
"2021-03-17T19:20:30.972525Z","Z",93.5,37,"["" "",""F"",""I""]",52983525767496,"B"
"2021-03-17T19:20:30.972546Z","Z",93.5,9,"["" "",""F"",""I""]",52983525767497,"B"
"2021-03-17T19:20:30.972554Z","Z",93.5,6,"["" "",""F"",""I""]",52983525767498,"B"
"2021-03-17T19:20:30.972565Z","K",93.5,31,"["" "",""I""]",52983525897282,"B"
"2021-03-17T19:20:30.97258Z","Z",93.5,100,"["" "",""F""]",52983525767499,"B"
"2021-03-17T19:20:30.97258Z","Z",93.5,2,"["" "",""F"",""I""]",52983525767500,"B"
"2021-03-17T19:20:30.972670208Z","P",93.5,6,"["" "",""F"",""I""]",52983543316792,"B"
"2021-03-17T19:20:30.972678144Z","P",93.5,71,"["" "",""F"",""I""]",52983543316793,"B"
"2021-03-17T19:20:30.972705536Z","P",93.5,22,"["" "",""F"",""I""]",52983543316801,"B"
"2021-03-17T19:20:30.972718848Z","P",93.5,212,"["" ""]",52983543316802,"B"
"2021-03-17T19:20:30.973Z","D",93.51,100,"["" ""]",71692823384628,"B"
"2021-03-17T19:20:30.973Z","D",93.515,100,"["" ""]",71692823384641,"B"
"2021-03-17T19:20:30.976Z","D",93.5,5397,"["" ""]",71692823384629,"B"
"2021-03-17T19:20:30.978Z","D",93.51,100,"["" ""]",71692823384632,"B"
"2021-03-17T19:20:30.979Z","D",93.51,40,"["" "",""I""]",71692823384644,"B"
"2021-03-17T19:20:32.964Z","D",93.5786,5,"["" "",""I""]",71692823451209,"B"
"2021-03-17T19:20:38.781Z","D",93.5604,1,"["" "",""I""]",71692823580499,"B"
"2021-03-17T19:20:41.273082Z","Z",93.45,1,"["" "",""F"",""I""]",52983525767777,"B"
"2021-03-17T19:20:41.273258496Z","P",93.45,1,"["" "",""F"",""I""]",52983543317064,"B"
"2021-03-17T19:20:41.273258496Z","P",93.45,83,"["" "",""F"",""I""]",52983543317065,"B"
"2021-03-17T19:20:41.274Z","D",93.4645,1,"["" "",""I""]",71692823647032,"B"
"2021-03-17T19:20:41.274Z","D",93.4645,1,"["" "",""I""]",71692823647031,"B"
"2021-03-17T19:20:41.274746Z","J",93.51,50,"["" "",""I""]",52983525227111,"B"
"2021-03-17T19:20:41.275Z","D",93.4645,83,"["" "",""I""]",71692823647033,"B"
"2021-03-17T19:20:41.27566867Z","V",93.51,100,"["" ""]",56420459036259,"B"
"2021-03-17T19:20:41.276339387Z","V",93.51,100,"["" ""]",56420459038807,"B"
"2021-03-17T19:20:42.596Z","D",93.4401,9,"["" "",""I""]",71692823705935,"B"
"2021-03-17T19:20:47.443488Z","K",93.44,71,"["" "",""F"",""I""]",52983525897561,"B"
"2021-03-17T19:20:47.443513Z","K",93.44,29,"["" "",""F"",""I""]",52983525897562,"B"
"2021-03-17T19:20:47.445Z","D",93.44,80,"["" "",""I""]",71692823776577,"B"
"2021-03-17T19:20:47.445Z","D",93.44,100,"["" ""]",71692823776569,"B"
"2021-03-17T19:20:47.463950177Z","T",93.4,1,"["" "",""F"",""I""]",62880005841457,"B"
"2021-03-17T19:20:47.972233728Z","P",93.4,2,"["" "",""F"",""I""]",52983543317073,"B"
"2021-03-17T19:20:47.972233728Z","P",93.4,98,"["" "",""F"",""I""]",52983543317074,"B"
"2021-03-17T19:20:47.97224192Z","P",93.4,142,"["" "",""F""]",52983543317075,"B"
"2021-03-17T19:20:47.972298752Z","P",93.4,1,"["" "",""I""]",52983543317077,"B"
"2021-03-17T19:20:47.972298752Z","P",93.4,360,"["" ""]",52983543317076,"B"
"2021-03-17T19:20:48.787Z","D",93.4252,1,"["" "",""I""]",71692823835202,"B"
"2021-03-17T19:20:49.402386304Z","T",93.37,1,"["" "",""F"",""I""]",62880005898578,"B"
"2021-03-17T19:20:51.015Z","D",93.3601,2,"["" "",""I""]",79372493476916,"B"
"2021-03-17T19:20:52.578721Z","J",93.4,40,"["" "",""I""]",52983525227129,"B"
"2021-03-17T19:20:52.579544Z","Z",93.4,60,"["" "",""I""]",52983525814342,"B"
"2021-03-17T19:20:54.907559Z","Z",93.36,17,"["" "",""F"",""I""]",52983525814371,"B"
"2021-03-17T19:20:54.90767Z","Z",93.36,83,"["" "",""I""]",52983525814372,"B"
"2021-03-17T19:20:54.970935747Z","T",93.37,100,"["" ""]",62880005969743,"B"
"2021-03-17T19:20:54.994982739Z","T",93.33,100,"["" ""]",62880005969752,"B"
"2021-03-17T19:20:55.193584Z","K",93.33,2,"["" "",""F"",""I""]",52983525897795,"B"
"2021-03-17T19:20:57.24Z","D",93.3581,1,"["" "",""I""]",79372493534787,"B"
"2021-03-17T19:21:00.563552768Z","N",93.35,100,"["" ""]",52983526282326,"B"
"2021-03-17T19:21:03.014532Z","J",93.3,40,"["" "",""I""]",52983525227328,"B"
"2021-03-17T19:21:03.022Z","D",93.29,100,"["" ""]",71692824099152,"B"
"2021-03-17T19:21:03.023Z","D",93.29,45,"["" "",""I""]",71692824099150,"B"
"2021-03-17T19:21:03.028916768Z","U",93.3,10,"["" "",""I""]",53152123798597,"B"
"2021-03-17T19:21:03.029Z","D",93.3,3,"["" "",""I""]",71692824099155,"B"
"2021-03-17T19:21:03.029159Z","K",93.29,100,"["" ""]",52983525897805,"B"
"2021-03-17T19:21:03.0296896Z","P",93.3,50,"["" "",""I""]",52983543317554,"B"
"2021-03-17T19:21:03.0296896Z","P",93.29,40,"["" "",""I""]",52983543317555,"B"
"2021-03-17T19:21:03.048448115Z","V",93.29,100,"["" ""]",56423865604686,"B"
"2021-03-17T19:21:03.050636032Z","P",93.29,60,"["" "",""F"",""I""]",52983543317556,"B"
"2021-03-17T19:21:03.050636032Z","P",93.29,40,"["" "",""F"",""I""]",52983543317557,"B"
"2021-03-17T19:21:03.050683392Z","P",93.29,460,"["" ""]",52983543317558,"B"
"2021-03-17T19:21:03.050829Z","Z",93.29,100,"["" ""]",52983525814391,"B"
"2021-03-17T19:21:03.050873019Z","T",93.29,100,"["" ""]",62880006038126,"B"
"2021-03-17T19:21:03.051Z","D",93.29,100,"["" ""]",71692824099159,"B"
"2021-03-17T19:21:03.105155Z","Y",93.32,12,"["" "",""F"",""I""]",52983525240429,"B"
"2021-03-17T19:21:04.718Z","D",93.304,25,"["" "",""I""]",71692824105302,"B"
"2021-03-17T19:21:06.226Z","D",93.32,32,"["" "",""I""]",71692824168018,"B"
"2021-03-17T19:21:17.111817Z","Y",93.33,50,"["" "",""F"",""I""]",52983525240628,"B"
"2021-03-17T19:21:17.111817Z","Y",93.34,50,"["" "",""F"",""I""]",52983525240629,"B"
"2021-03-17T19:21:17.111851Z","Y",93.35,100,"["" "",""F""]",52983525240631,"B"
"2021-03-17T19:21:17.111851Z","Y",93.34,50,"["" "",""F"",""I""]",52983525240630,"B"
"2021-03-17T19:21:17.111851Z","Y",93.35,50,"["" "",""F"",""I""]",52983525240632,"B"
"2021-03-17T19:21:17.112019473Z","T",93.35,71,"["" "",""F"",""I""]",62880006228570,"B"
"2021-03-17T19:21:17.112036Z","Y",93.35,37,"["" "",""F"",""I""]",52983525240633,"B"
"2021-03-17T19:21:17.11207168Z","N",93.35,6,"["" "",""F"",""I""]",52983526282553,"B"
"2021-03-17T19:21:17.112151Z","Y",93.35,9,"["" "",""F"",""I""]",52983525240634,"B"
"2021-03-17T19:21:17.112169Z","Y",93.35,4,"["" "",""F"",""I""]",52983525240635,"B"
"2021-03-17T19:21:17.478Z","D",93.335,1,"["" "",""I""]",71692824426800,"B"
"2021-03-17T19:21:17.647Z","D",93.335,100,"["" ""]",71692824426577,"B"
"2021-03-17T19:21:17.648Z","D",93.39,70,"["" "",""I""]",71692824426581,"B"
"2021-03-17T19:21:17.648Z","D",93.39,75,"["" "",""I""]",71692824426580,"B"
"2021-03-17T19:21:17.649Z","D",93.39,75,"["" "",""I""]",71692824426583,"B"
"2021-03-17T19:21:17.649Z","D",93.39,30,"["" "",""I""]",71692824426582,"B"
"2021-03-17T19:21:17.650459Z","Y",93.38,100,"["" ""]",52983525240636,"B"
"2021-03-17T19:21:17.650459Z","Y",93.38,100,"["" ""]",52983525240637,"B"
"2021-03-17T19:21:17.650459Z","Y",93.39,9,"["" "",""I""]",52983525240638,"B"
"2021-03-17T19:21:17.65054Z","K",93.39,100,"["" ""]",52983525898047,"B"
"2021-03-17T19:21:17.650778112Z","P",93.38,50,"["" "",""I""]",52983543317816,"B"
"2021-03-17T19:21:17.650778112Z","P",93.38,50,"["" "",""I""]",52983543317815,"B"
"2021-03-17T19:21:17.651415Z","Y",93.39,200,"["" ""]",52983525240639,"B"
"2021-03-17T19:21:22.753Z","D",93.3896,2,"["" "",""I""]",71692824561495,"B"
"2021-03-17T19:21:25.58Z","D",93.33,1,"["" "",""I""]",71692824629304,"B"
"2021-03-17T19:21:32.051946752Z","N",93.32,2,"["" "",""I""]",52983526282582,"B"
"2021-03-17T19:21:39.453813504Z","P",93.28,62,"["" "",""F"",""I""]",52983543318100,"B"
"2021-03-17T19:21:39.453822208Z","P",93.28,18,"["" "",""F"",""I""]",52983543318101,"B"
"2021-03-17T19:21:39.45382272Z","P",93.28,216,"["" "",""F""]",52983543318102,"B"
"2021-03-17T19:21:39.453829888Z","P",93.28,213,"["" "",""F""]",52983543318320,"B"
"2021-03-17T19:21:39.4538624Z","P",93.28,12,"["" "",""F"",""I""]",52983543318321,"B"
"2021-03-17T19:21:39.454074624Z","P",93.28,71,"["" "",""F"",""I""]",52983543318322,"B"
"2021-03-17T19:21:39.45414272Z","P",93.28,6,"["" "",""F"",""I""]",52983543318323,"B"
"2021-03-17T19:21:39.454198272Z","P",93.28,426,"["" "",""F""]",52983543318324,"B"
"2021-03-17T19:21:39.454204928Z","P",93.28,71,"["" "",""F"",""I""]",52983543318325,"B"
"2021-03-17T19:21:39.454268672Z","P",93.28,709,"["" "",""F""]",52983543318326,"B"
"2021-03-17T19:21:39.641961984Z","P",93.25,1,"["" "",""F"",""I""]",52983543318327,"B"
"2021-03-17T19:21:39.642030336Z","A",93.25,1,"["" "",""I""]",52983527132751,"B"
"2021-03-17T19:21:39.642785568Z","X",93.25,100,"["" ""]",62879164362039,"B"
"2021-03-17T19:21:39.642836349Z","X",93.25,41,"["" "",""I""]",62879164362040,"B"
"2021-03-17T19:21:39.642868224Z","P",93.25,50,"["" "",""I""]",52983543318328,"B"
"2021-03-17T19:21:39.642872832Z","P",93.25,50,"["" "",""I""]",52983543318329,"B"
"2021-03-17T19:21:39.642885632Z","N",93.25,100,"["" ""]",52983526282806,"B"
"2021-03-17T19:21:39.642919168Z","P",93.25,36,"["" "",""F"",""I""]",52983543318337,"B"
"2021-03-17T19:21:39.64292352Z","P",93.25,36,"["" "",""F"",""I""]",52983543318338,"B"
"2021-03-17T19:21:39.642943232Z","N",93.25,36,"["" "",""F"",""I""]",52983526282807,"B"
"2021-03-17T19:21:39.642969Z","Z",93.25,100,"["" ""]",52983525814898,"B"
"2021-03-17T19:21:39.64297472Z","P",93.25,36,"["" "",""F"",""I""]",52983543318339,"B"
"2021-03-17T19:21:39.643018752Z","P",93.25,50,"["" "",""I""]",52983543318340,"B"
"2021-03-17T19:21:39.643025664Z","N",93.25,26,"["" "",""I""]",52983526282808,"B"
"2021-03-17T19:21:39.643072Z","Z",93.25,36,"["" "",""F"",""I""]",52983525814899,"B"
"2021-03-17T19:21:39.643177Z","K",93.25,35,"["" "",""F"",""I""]",52983525898310,"B"
"2021-03-17T19:21:39.643178Z","Z",93.25,36,"["" "",""F"",""I""]",52983525814900,"B"
"2021-03-17T19:21:39.643279Z","Z",93.25,36,"["" "",""F"",""I""]",52983525814901,"B"
"2021-03-17T19:21:39.6433472Z","P",93.25,50,"["" "",""I""]",52983543318341,"B"
"2021-03-17T19:21:39.643404Z","K",93.25,36,"["" "",""F"",""I""]",52983525898311,"B"
"2021-03-17T19:21:39.64341Z","Z",93.25,35,"["" "",""F"",""I""]",52983525814902,"B"
"2021-03-17T19:21:39.64444288Z","N",93.25,99,"["" "",""I""]",52983526282817,"B"
"2021-03-17T19:21:39.644445563Z","T",93.25,75,"["" "",""I""]",62880019081831,"B"
"2021-03-17T19:21:39.644769282Z","T",93.25,100,"["" ""]",62880019081832,"B"
"2021-03-17T19:21:39.64489359Z","T",93.25,75,"["" "",""I""]",62880019081833,"B"
"2021-03-17T19:21:39.645281536Z","P",93.25,42,"["" "",""I""]",52983543318343,"B"
"2021-03-17T19:21:39.645281536Z","P",93.25,50,"["" "",""I""]",52983543318342,"B"
"2021-03-17T19:21:39.645323558Z","T",93.25,6,"["" "",""I""]",62880019081834,"B"
"2021-03-17T19:21:39.645345024Z","N",93.25,39,"["" "",""I""]",52983526282818,"B"
"2021-03-17T19:21:43.512569Z","K",93.24,7,"["" "",""I""]",52983525898321,"B"
"2021-03-17T19:21:45.699Z","D",93.28,1,"["" "",""I""]",71692838980433,"B"
"2021-03-17T19:21:48.599Z","D",93.2668,15,"["" "",""I""]",71692839044400,"B"
"2021-03-17T19:21:54.576347136Z","P",93.23,50,"["" "",""I""]",52983543318594,"B"
"2021-03-17T19:21:55.451051264Z","P",93.23,50,"["" "",""I""]",52983543318599,"B"
"2021-03-17T19:21:55.466303144Z","X",93.23,25,"["" "",""I""]",62879164412781,"B"
"2021-03-17T19:21:58.116Z","D",93.266,5,"["" "",""I""]",71692839239989,"B"
"2021-03-17T19:21:58.17Z","D",93.28,1,"["" "",""I""]",71692839242057,"B"
"2021-03-17T19:22:00.761049Z","K",93.25,5,"["" "",""F"",""I""]",52983525898579,"B"
"2021-03-17T19:22:01.214Z","D",93.22,100,"["" ""]",71692839303502,"B"
"2021-03-17T19:22:01.214Z","D",93.22,100,"["" ""]",71692839303503,"B"
"2021-03-17T19:22:01.216052Z","K",93.22,100,"["" "",""F""]",52983525898580,"B"
"2021-03-17T19:22:01.217Z","D",93.269,100,"["" ""]",79372493739318,"B"
"2021-03-17T19:22:02.027Z","D",93.23,20,"["" "",""I""]",71692839307847,"B"
"2021-03-17T19:22:02.027Z","D",93.24,100,"["" ""]",71692839307846,"B"
"2021-03-17T19:22:02.148Z","D",93.23,100,"["" ""]",71692839308343,"B"
"2021-03-17T19:22:02.148Z","D",93.23,75,"["" "",""I""]",71692839308344,"B"
"2021-03-17T19:22:02.166Z","D",93.23,60,"["" "",""I""]",71692839308357,"B"
"2021-03-17T19:22:02.181301248Z","N",93.24,100,"["" ""]",52983526282836,"B"
"2021-03-17T19:22:02.249248768Z","N",93.23,300,"["" ""]",52983526282838,"B"
"2021-03-17T19:22:02.275568Z","Z",93.24,100,"["" "",""F""]",52983525815353,"B"
"2021-03-17T19:22:02.275568Z","Z",93.23,65,"["" "",""F"",""I""]",52983525815354,"B"
"2021-03-17T19:22:02.275760896Z","P",93.23,50,"["" "",""F"",""I""]",52983543318838,"B"
"2021-03-17T19:22:02.275760896Z","P",93.24,50,"["" "",""F"",""I""]",52983543318836,"B"
"2021-03-17T19:22:02.275760896Z","P",93.24,50,"["" "",""F"",""I""]",52983543318837,"B"
"2021-03-17T19:22:02.275760896Z","P",93.25,50,"["" "",""F"",""I""]",52983543318835,"B"
"2021-03-17T19:22:03.385755904Z","P",93.25,39,"["" "",""F"",""I""]",52983543318850,"B"
"2021-03-17T19:22:03.51496704Z","P",93.28,71,"["" "",""F"",""I""]",52983543318852,"B"
"2021-03-17T19:22:03.51497216Z","P",93.28,71,"["" "",""F"",""I""]",52983543318853,"B"
"2021-03-17T19:22:03.514980096Z","P",93.28,72,"["" "",""F"",""I""]",52983543318854,"B"
"2021-03-17T19:22:03.514980352Z","P",93.28,71,"["" "",""F"",""I""]",52983543318855,"B"
"2021-03-17T19:22:03.51500032Z","P",93.28,142,"["" "",""F""]",52983543318856,"B"
"2021-03-17T19:22:03.515009792Z","P",93.28,15867,"["" "",""F""]",52983543318857,"B"
"2021-03-17T19:22:03.515016704Z","P",93.28,71,"["" "",""F"",""I""]",52983543318858,"B"
"2021-03-17T19:22:03.515033088Z","P",93.28,1831,"["" ""]",52983543318859,"B"
"2021-03-17T19:22:03.515033088Z","P",93.28,203,"["" ""]",52983543318860,"B"
"2021-03-17T19:22:03.515053056Z","P",93.28,6,"["" "",""F"",""I""]",52983543318861,"B"
"2021-03-17T19:22:03.515058688Z","P",93.28,1,"["" "",""F"",""I""]",52983543318862,"B"
"2021-03-17T19:22:03.515065856Z","P",93.28,72,"["" "",""F"",""I""]",52983543318863,"B"
"2021-03-17T19:22:03.515068416Z","N",93.26,100,"["" ""]",52983526338615,"B"
"2021-03-17T19:22:03.515085824Z","P",93.28,453,"["" ""]",52983543318864,"B"
"2021-03-17T19:22:03.515085824Z","P",93.28,65,"["" "",""I""]",52983543318865,"B"
"2021-03-17T19:22:03.515325605Z","T",93.26,100,"["" ""]",62880019398505,"B"
"2021-03-17T19:22:03.515828736Z","P",93.31,6,"["" "",""I""]",52983543318866,"B"
"2021-03-17T19:22:03.51821952Z","P",93.31,6,"["" "",""I""]",52983543318867,"B"
"2021-03-17T19:22:14.586Z","D",93.24,12,"["" "",""I""]",71675240923440,"B"
"2021-03-17T19:22:15.457Z","D",93.22,10,"["" "",""I""]",71692840031539,"B"
"2021-03-17T19:22:17.628Z","D",93.21,107,"["" ""]",79372493803602,"B"
"2021-03-17T19:22:18.813345792Z","P",93.26,20,"["" "",""F"",""I""]",52983543319119,"B"
"2021-03-17T19:22:18.81334656Z","P",93.26,112,"["" "",""F""]",52983543319120,"B"
"2021-03-17T19:22:18.813367296Z","P",93.26,14,"["" "",""F"",""I""]",52983543319121,"B"
"2021-03-17T19:22:18.813367808Z","P",93.26,54,"["" "",""F"",""I""]",52983543319122,"B"
"2021-03-17T19:22:19.739Z","D",93.5299,4,"["" "",""I""]",79372493804627,"B"
"2021-03-17T19:22:27.937991Z","K",93.38,25,"["" "",""I""]",52983525898843,"B"
"2021-03-17T19:22:27.937991Z","K",93.36,25,"["" "",""I""]",52983525898841,"B"
"2021-03-17T19:22:27.937991Z","K",93.37,25,"["" "",""I""]",52983525898842,"B"
"2021-03-17T19:22:27.93823488Z","P",93.3,2,"["" "",""I""]",52983543319366,"B"
"2021-03-17T19:22:27.939442802Z","T",93.35,25,"["" "",""I""]",62880019659880,"B"
"2021-03-17T19:22:31.624178042Z","V",93.38,3,"["" "",""I""]",56428258675061,"B"
"2021-03-17T19:22:31.624178042Z","V",93.38,25,"["" "",""I""]",56428258675034,"B"
"2021-03-17T19:22:31.624778Z","K",93.38,25,"["" "",""I""]",52983525898853,"B"
"2021-03-17T19:22:31.624778Z","K",93.35,25,"["" "",""I""]",52983525898850,"B"
"2021-03-17T19:22:31.624778Z","K",93.37,25,"["" "",""I""]",52983525898852,"B"
"2021-03-17T19:22:31.624778Z","K",93.36,25,"["" "",""I""]",52983525898851,"B"
"2021-03-17T19:22:31.625362Z","Z",93.37,25,"["" "",""I""]",52983525815630,"B"
"2021-03-17T19:22:31.625362Z","Z",93.38,25,"["" "",""I""]",52983525815631,"B"
"2021-03-17T19:22:31.625362Z","Z",93.36,25,"["" "",""I""]",52983525815629,"B"
"2021-03-17T19:22:31.625362Z","Z",93.35,25,"["" "",""I""]",52983525815628,"B"
"2021-03-17T19:22:31.625531784Z","T",93.38,50,"["" "",""I""]",62880019669070,"B"
"2021-03-17T19:22:31.625531784Z","T",93.36,50,"["" "",""I""]",62880019669068,"B"
"2021-03-17T19:22:31.625531784Z","T",93.37,50,"["" "",""I""]",62880019669069,"B"
"2021-03-17T19:22:31.625531784Z","T",93.35,50,"["" "",""I""]",62880019669067,"B"
"2021-03-17T19:22:31.626647482Z","X",93.37,25,"["" "",""I""]",62879164417088,"B"
"2021-03-17T19:22:31.626647482Z","X",93.36,25,"["" "",""I""]",62879164417087,"B"
"2021-03-17T19:22:31.626647482Z","X",93.38,25,"["" "",""I""]",62879164417089,"B"
"2021-03-17T19:22:31.626647482Z","X",93.35,25,"["" "",""I""]",62879164417086,"B"
"2021-03-17T19:22:31.626805504Z","P",93.35,50,"["" "",""I""]",52983543319375,"B"
"2021-03-17T19:22:31.626805504Z","P",93.36,50,"["" "",""I""]",52983543319376,"B"
"2021-03-17T19:22:31.6278336Z","P",93.37,50,"["" "",""I""]",52983543319377,"B"
"2021-03-17T19:22:31.6278336Z","P",93.38,50,"["" "",""I""]",52983543319378,"B"
"2021-03-17T19:22:31.628612096Z","N",93.38,25,"["" "",""I""]",52983526338640,"B"
"2021-03-17T19:22:32.076Z","D",93.2568,50,"["" "",""I""]",71692840358982,"B"
"2021-03-17T19:22:32.507Z","D",93.26,19,"["" "",""I""]",71692840360004,"B"
"2021-03-17T19:22:33.806Z","D",93.2614,15,"["" "",""I""]",71692840420144,"B"
"2021-03-17T19:22:36.024Z","D",93.51,100,"["" ""]",71692840425561,"B"
